"plate","isotype","Location","Sample","antigen","value","group","beadcount","ctrl_group","conc"
"Plate8","IgA","53(1,C5)","Control: IMM VC pool1:1638400","CtxB",53.38731,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","54(1,C6)","Control: IMM VC pool1:1638400","CtxB",60.18398,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","CtxB",245.2084,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","CtxB",224.54942,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","CtxB",152.71445,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","CtxB",158.54492,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","CtxB",126.34287,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","CtxB",153.09795,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","CtxB",9703.66016,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","CtxB",9004.36426,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","CtxB",1873.42993,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","CtxB",2464.71777,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","CtxB",603.0451,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","CtxB",644.77478,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","CtxB",138.29765,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","CtxB",134.52246,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","CtxB",78.12197,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","CtxB",99.4666,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","CtxB",72.88418,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","CtxB",122.29375,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","5(1,A5)","Control: IMM mixed pool1:1000","Ogawa OSP",160926.20312,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","6(1,A6)","Control: IMM mixed pool1:1000","Ogawa OSP",160682.46875,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","7(1,A7)","Control: IMM mixed pool1:4000","Ogawa OSP",61569.89844,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","8(1,A8)","Control: IMM mixed pool1:4000","Ogawa OSP",59741.51562,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","9(1,A9)","Control: IMM mixed pool1:16000","Ogawa OSP",17817.30469,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","10(1,A10)","Control: IMM mixed pool1:16000","Ogawa OSP",18286.36523,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","11(1,A11)","Control: IMM mixed pool1:64000","Ogawa OSP",4626.4834,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","12(1,A12)","Control: IMM mixed pool1:64000","Ogawa OSP",4389.03809,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","13(1,A13)","Control: IMM mixed pool1:256000","Ogawa OSP",984.57892,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","14(1,A14)","Control: IMM mixed pool1:256000","Ogawa OSP",971.77246,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","15(1,A15)","Control: IMM mixed pool1:1024000","Ogawa OSP",234.13515,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","16(1,A16)","Control: IMM mixed pool1:1024000","Ogawa OSP",288.13007,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","17(1,A17)","Control: IMM mixed pool1:4096000","Ogawa OSP",88.11446,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","18(1,A18)","Control: IMM mixed pool1:4096000","Ogawa OSP",107.63291,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","19(1,A19)","Control: IMM mixed pool1:16384000","Ogawa OSP",64.62988,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","20(1,A20)","Control: IMM mixed pool1:16384000","Ogawa OSP",67.9668,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","21(1,A21)","Control: Negative COVID1:1000","Ogawa OSP",66.49922,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","22(1,A22)","Control: Negative COVID1:1000","Ogawa OSP",70.9916,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","Ogawa OSP",55.39443,"Controls",">50","HlyE mAb",50
"Plate8","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","Ogawa OSP",54.76855,"Controls",">50","HlyE mAb",50
"Plate8","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","Ogawa OSP",47.68633,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","Ogawa OSP",54.66728,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","Ogawa OSP",61.8541,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","Ogawa OSP",59.06172,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","Ogawa OSP",62.94482,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","Ogawa OSP",60.31016,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","Ogawa OSP",59.37383,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","Ogawa OSP",53.76084,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","Ogawa OSP",61.24648,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","Ogawa OSP",57.21729,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","Ogawa OSP",55.88252,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","Ogawa OSP",57.68545,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","Ogawa OSP",54.8167,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","Ogawa OSP",58.01582,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","39(1,B15)","Control: IMM VC pool1:100","Ogawa OSP",54602.53906,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","40(1,B16)","Control: IMM VC pool1:100","Ogawa OSP",43844.38672,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","41(1,B17)","Control: IMM VC pool1:400","Ogawa OSP",20922.62305,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","42(1,B18)","Control: IMM VC pool1:400","Ogawa OSP",19925.78711,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","43(1,B19)","Control: IMM VC pool1:1600","Ogawa OSP",6871.49316,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","44(1,B20)","Control: IMM VC pool1:1600","Ogawa OSP",6178.7627,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","45(1,B21)","Control: IMM VC pool1:6400","Ogawa OSP",1570.68713,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","46(1,B22)","Control: IMM VC pool1:6400","Ogawa OSP",1694.6377,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","47(1,B23)","Control: IMM VC pool1:25600","Ogawa OSP",406.33487,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","48(1,B24)","Control: IMM VC pool1:25600","Ogawa OSP",354.95135,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","49(1,C1)","Control: IMM VC pool1:102400","Ogawa OSP",110.09824,"Controls",">50","IMM VC pool",9.77e-06
"Plate8","IgA","50(1,C2)","Control: IMM VC pool1:102400","Ogawa OSP",122.64902,"Controls",">50","IMM VC pool",9.77e-06
"Plate8","IgA","51(1,C3)","Control: IMM VC pool1:409600","Ogawa OSP",71.22236,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","52(1,C4)","Control: IMM VC pool1:409600","Ogawa OSP",73.99316,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","53(1,C5)","Control: IMM VC pool1:1638400","Ogawa OSP",65.46328,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","54(1,C6)","Control: IMM VC pool1:1638400","Ogawa OSP",58.93057,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","Ogawa OSP",160.85254,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","Ogawa OSP",138.97832,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","Ogawa OSP",118.79414,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","Ogawa OSP",111.49941,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","Ogawa OSP",82.78203,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","Ogawa OSP",97.15566,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","Ogawa OSP",15169.78027,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","Ogawa OSP",14682.02051,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","Ogawa OSP",3080.62573,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","Ogawa OSP",3592.32593,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","Ogawa OSP",838.01367,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","Ogawa OSP",863.79761,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","Ogawa OSP",165.071,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","Ogawa OSP",173.08456,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","Ogawa OSP",89.11719,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","Ogawa OSP",88.20742,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","Ogawa OSP",58.99199,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","Ogawa OSP",137.18369,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","5(1,A5)","Control: IMM mixed pool1:1000","ipaB",1494.89771,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","6(1,A6)","Control: IMM mixed pool1:1000","ipaB",1691.3573,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","7(1,A7)","Control: IMM mixed pool1:4000","ipaB",668.52832,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","8(1,A8)","Control: IMM mixed pool1:4000","ipaB",682.61975,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","9(1,A9)","Control: IMM mixed pool1:16000","ipaB",267.92929,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","10(1,A10)","Control: IMM mixed pool1:16000","ipaB",242.25166,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","11(1,A11)","Control: IMM mixed pool1:64000","ipaB",96.48164,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","12(1,A12)","Control: IMM mixed pool1:64000","ipaB",94.1375,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","13(1,A13)","Control: IMM mixed pool1:256000","ipaB",45.75059,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","14(1,A14)","Control: IMM mixed pool1:256000","ipaB",45.42852,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","15(1,A15)","Control: IMM mixed pool1:1024000","ipaB",36.91689,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","16(1,A16)","Control: IMM mixed pool1:1024000","ipaB",33.31104,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","17(1,A17)","Control: IMM mixed pool1:4096000","ipaB",30.60996,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","18(1,A18)","Control: IMM mixed pool1:4096000","ipaB",32.71836,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","19(1,A19)","Control: IMM mixed pool1:16384000","ipaB",32.58887,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","20(1,A20)","Control: IMM mixed pool1:16384000","ipaB",33.73106,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","21(1,A21)","Control: Negative COVID1:1000","ipaB",39.22617,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","22(1,A22)","Control: Negative COVID1:1000","ipaB",47.63984,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","ipaB",32.28008,"Controls",">50","HlyE mAb",50
"Plate8","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","ipaB",44.12861,"Controls",">50","HlyE mAb",50
"Plate8","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","ipaB",33.33926,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","ipaB",36.33252,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","ipaB",36.60645,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","ipaB",34.00664,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","ipaB",35.5207,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","ipaB",36.55166,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","ipaB",26.84141,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","ipaB",31.52637,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","ipaB",35.04756,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","ipaB",29.69853,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","ipaB",32.04766,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","ipaB",27.49219,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","ipaB",33.3791,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","ipaB",32.9375,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","39(1,B15)","Control: IMM VC pool1:100","ipaB",2722.34082,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","40(1,B16)","Control: IMM VC pool1:100","ipaB",2093.77246,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","41(1,B17)","Control: IMM VC pool1:400","ipaB",1127.16809,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","42(1,B18)","Control: IMM VC pool1:400","ipaB",1148.02954,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","43(1,B19)","Control: IMM VC pool1:1600","ipaB",531.47247,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","44(1,B20)","Control: IMM VC pool1:1600","ipaB",541.55792,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","45(1,B21)","Control: IMM VC pool1:6400","ipaB",242.07069,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","46(1,B22)","Control: IMM VC pool1:6400","ipaB",232.23593,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","47(1,B23)","Control: IMM VC pool1:25600","ipaB",86.70664,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","48(1,B24)","Control: IMM VC pool1:25600","ipaB",76.00693,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","49(1,C1)","Control: IMM VC pool1:102400","ipaB",39.59141,"Controls",">50","IMM VC pool",9.77e-06
"Plate8","IgA","50(1,C2)","Control: IMM VC pool1:102400","ipaB",44.76611,"Controls",">50","IMM VC pool",9.77e-06
"Plate8","IgA","51(1,C3)","Control: IMM VC pool1:409600","ipaB",35.2584,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","52(1,C4)","Control: IMM VC pool1:409600","ipaB",35.03594,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","53(1,C5)","Control: IMM VC pool1:1638400","ipaB",37.45313,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","54(1,C6)","Control: IMM VC pool1:1638400","ipaB",30.05879,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","ipaB",744.27631,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","ipaB",695.45935,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","ipaB",254.84726,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","ipaB",207.40332,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","ipaB",116.94141,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","ipaB",140.50235,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","ipaB",1019.72772,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","ipaB",917.4422,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","ipaB",272.08633,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","ipaB",326.28378,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","ipaB",115.93037,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","ipaB",122.51621,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","ipaB",5656.50439,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","ipaB",6417.55957,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","ipaB",688.59631,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","ipaB",787.43201,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","ipaB",185.07755,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","ipaB",257.09677,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","5(1,A5)","Control: IMM mixed pool1:1000","TTHc",729.14728,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","6(1,A6)","Control: IMM mixed pool1:1000","TTHc",858.35724,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","7(1,A7)","Control: IMM mixed pool1:4000","TTHc",281.35001,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","8(1,A8)","Control: IMM mixed pool1:4000","TTHc",316.85242,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","9(1,A9)","Control: IMM mixed pool1:16000","TTHc",176.46465,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","10(1,A10)","Control: IMM mixed pool1:16000","TTHc",168.81465,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","11(1,A11)","Control: IMM mixed pool1:64000","TTHc",135.68124,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","12(1,A12)","Control: IMM mixed pool1:64000","TTHc",129.2,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","13(1,A13)","Control: IMM mixed pool1:256000","TTHc",121.5666,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","14(1,A14)","Control: IMM mixed pool1:256000","TTHc",114.5375,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","15(1,A15)","Control: IMM mixed pool1:1024000","TTHc",112.67978,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","16(1,A16)","Control: IMM mixed pool1:1024000","TTHc",109.29473,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","17(1,A17)","Control: IMM mixed pool1:4096000","TTHc",112.67646,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","18(1,A18)","Control: IMM mixed pool1:4096000","TTHc",115.18164,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","19(1,A19)","Control: IMM mixed pool1:16384000","TTHc",117.56562,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","20(1,A20)","Control: IMM mixed pool1:16384000","TTHc",100.86446,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","21(1,A21)","Control: Negative COVID1:1000","TTHc",142.98262,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","22(1,A22)","Control: Negative COVID1:1000","TTHc",153.48309,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","TTHc",120.42607,"Controls",">50","HlyE mAb",50
"Plate8","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","TTHc",119.35361,"Controls",">50","HlyE mAb",50
"Plate8","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","TTHc",110.86523,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","TTHc",112.78271,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","TTHc",106.72481,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","TTHc",119.28223,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","TTHc",111.30019,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","TTHc",113.12969,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","TTHc",107.18965,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","TTHc",113.57627,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","TTHc",101.1583,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","TTHc",107.81055,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","TTHc",106.18691,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","TTHc",119.44492,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","TTHc",114.49931,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","TTHc",95.55859,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","39(1,B15)","Control: IMM VC pool1:100","TTHc",352.63046,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","40(1,B16)","Control: IMM VC pool1:100","TTHc",329.27872,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","41(1,B17)","Control: IMM VC pool1:400","TTHc",217.80087,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","42(1,B18)","Control: IMM VC pool1:400","TTHc",262.53378,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","43(1,B19)","Control: IMM VC pool1:1600","TTHc",217.3875,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","44(1,B20)","Control: IMM VC pool1:1600","TTHc",216.64043,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","45(1,B21)","Control: IMM VC pool1:6400","TTHc",250.40469,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","46(1,B22)","Control: IMM VC pool1:6400","TTHc",228.49893,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","47(1,B23)","Control: IMM VC pool1:25600","TTHc",141.30917,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","48(1,B24)","Control: IMM VC pool1:25600","TTHc",138.66289,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","49(1,C1)","Control: IMM VC pool1:102400","TTHc",102.6292,"Controls",">50","IMM VC pool",9.77e-06
"Plate8","IgA","50(1,C2)","Control: IMM VC pool1:102400","TTHc",109.34453,"Controls",">50","IMM VC pool",9.77e-06
