"Location","Sample","antigen","value","metric","group","samp","conc","ctrl_group","conc_label","which","dups"
"61(1,C13)","Unknown29","sf2a OSP-BSA",310.41269,"Median","Samples","MGH Cholera HL1:1000",0.001,"MGH Cholera HL","0.736111111","claire_15.09.24","MGH Cholera HL_0.001_sf2a OSP-BSA_claire_15.09.24"
"62(1,C14)","Unknown29","sf2a OSP-BSA",423.383,"Median","Samples","MGH Cholera HL1:1000",0.001,"MGH Cholera HL","0.736111111","claire_15.09.24","MGH Cholera HL_0.001_sf2a OSP-BSA_claire_15.09.24"
"63(1,C15)","Unknown30","sf2a OSP-BSA",88.23399,"Median","Samples","MGH Cholera HL1:4000",0.00025,"MGH Cholera HL","2.819444444","claire_15.09.24","MGH Cholera HL_0.00025_sf2a OSP-BSA_claire_15.09.24"
"64(1,C16)","Unknown30","sf2a OSP-BSA",80.32168,"Median","Samples","MGH Cholera HL1:4000",0.00025,"MGH Cholera HL","2.819444444","claire_15.09.24","MGH Cholera HL_0.00025_sf2a OSP-BSA_claire_15.09.24"
"65(1,C17)","Unknown31","sf2a OSP-BSA",60.46953,"Median","Samples","MGH Cholera HL1:16000",6.25e-05,"MGH Cholera HL","1:16000","claire_15.09.24","MGH Cholera HL_6.25e-05_sf2a OSP-BSA_claire_15.09.24"
"66(1,C18)","Unknown31","sf2a OSP-BSA",52.48086,"Median","Samples","MGH Cholera HL1:16000",6.25e-05,"MGH Cholera HL","1:16000","claire_15.09.24","MGH Cholera HL_6.25e-05_sf2a OSP-BSA_claire_15.09.24"
"67(1,C19)","Unknown32","sf2a OSP-BSA",44540.93359,"Median","Samples","MGH Shigella HL1:1000",0.001,"MGH Shigella HL","0.736111111","claire_15.09.24","MGH Shigella HL_0.001_sf2a OSP-BSA_claire_15.09.24"
"68(1,C20)","Unknown32","sf2a OSP-BSA",45953.23047,"Median","Samples","MGH Shigella HL1:1000",0.001,"MGH Shigella HL","0.736111111","claire_15.09.24","MGH Shigella HL_0.001_sf2a OSP-BSA_claire_15.09.24"
"69(1,C21)","Unknown33","sf2a OSP-BSA",11504.81152,"Median","Samples","MGH Shigella HL1:4000",0.00025,"MGH Shigella HL","2.819444444","claire_15.09.24","MGH Shigella HL_0.00025_sf2a OSP-BSA_claire_15.09.24"
"70(1,C22)","Unknown33","sf2a OSP-BSA",11415.83496,"Median","Samples","MGH Shigella HL1:4000",0.00025,"MGH Shigella HL","2.819444444","claire_15.09.24","MGH Shigella HL_0.00025_sf2a OSP-BSA_claire_15.09.24"
"71(1,C23)","Unknown34","sf2a OSP-BSA",2992.90479,"Median","Samples","MGH Shigella HL1:16000",6.25e-05,"MGH Shigella HL","1:16000","claire_15.09.24","MGH Shigella HL_6.25e-05_sf2a OSP-BSA_claire_15.09.24"
"72(1,C24)","Unknown34","sf2a OSP-BSA",3201.65283,"Median","Samples","MGH Shigella HL1:16000",6.25e-05,"MGH Shigella HL","1:16000","claire_15.09.24","MGH Shigella HL_6.25e-05_sf2a OSP-BSA_claire_15.09.24"
"5(1,A5)","Unknown1","sf6 OSP-BSA",118942.2734,"Median","Samples","MGH mixed pool1:1000",0.001,"MGH mixed pool","0.736111111","claire_15.09.24","MGH mixed pool_0.001_sf6 OSP-BSA_claire_15.09.24"
"6(1,A6)","Unknown1","sf6 OSP-BSA",116900.2109,"Median","Samples","MGH mixed pool1:1000",0.001,"MGH mixed pool","0.736111111","claire_15.09.24","MGH mixed pool_0.001_sf6 OSP-BSA_claire_15.09.24"
"7(1,A7)","Unknown2","sf6 OSP-BSA",56702.33203,"Median","Samples","MGH mixed pool1:4000",0.00025,"MGH mixed pool","2.819444444","claire_15.09.24","MGH mixed pool_0.00025_sf6 OSP-BSA_claire_15.09.24"
"8(1,A8)","Unknown2","sf6 OSP-BSA",54113.78906,"Median","Samples","MGH mixed pool1:4000",0.00025,"MGH mixed pool","2.819444444","claire_15.09.24","MGH mixed pool_0.00025_sf6 OSP-BSA_claire_15.09.24"
"9(1,A9)","Unknown3","sf6 OSP-BSA",17757.16992,"Median","Samples","MGH mixed pool1:16000",6.25e-05,"MGH mixed pool","1:16000","claire_15.09.24","MGH mixed pool_6.25e-05_sf6 OSP-BSA_claire_15.09.24"
"10(1,A10)","Unknown3","sf6 OSP-BSA",17407.45508,"Median","Samples","MGH mixed pool1:16000",6.25e-05,"MGH mixed pool","1:16000","claire_15.09.24","MGH mixed pool_6.25e-05_sf6 OSP-BSA_claire_15.09.24"
"11(1,A11)","Unknown4","sf6 OSP-BSA",4623.51855,"Median","Samples","MGH mixed pool1:64000",1.5625e-05,"MGH mixed pool","1:64000","claire_15.09.24","MGH mixed pool_1.5625e-05_sf6 OSP-BSA_claire_15.09.24"
"12(1,A12)","Unknown4","sf6 OSP-BSA",4645.56543,"Median","Samples","MGH mixed pool1:64000",1.5625e-05,"MGH mixed pool","1:64000","claire_15.09.24","MGH mixed pool_1.5625e-05_sf6 OSP-BSA_claire_15.09.24"
"13(1,A13)","Unknown5","sf6 OSP-BSA",1134.39136,"Median","Samples","MGH mixed pool1:256000",3.90625e-06,"MGH mixed pool","1:256000","claire_15.09.24","MGH mixed pool_3.90625e-06_sf6 OSP-BSA_claire_15.09.24"
"14(1,A14)","Unknown5","sf6 OSP-BSA",1197.43408,"Median","Samples","MGH mixed pool1:256000",3.90625e-06,"MGH mixed pool","1:256000","claire_15.09.24","MGH mixed pool_3.90625e-06_sf6 OSP-BSA_claire_15.09.24"
"15(1,A15)","Unknown6","sf6 OSP-BSA",268.31113,"Median","Samples","MGH mixed pool1:1024000",9.76563e-07,"MGH mixed pool","1:1024000","claire_15.09.24","MGH mixed pool_9.76563e-07_sf6 OSP-BSA_claire_15.09.24"
"16(1,A16)","Unknown6","sf6 OSP-BSA",277.92841,"Median","Samples","MGH mixed pool1:1024000",9.76563e-07,"MGH mixed pool","1:1024000","claire_15.09.24","MGH mixed pool_9.76563e-07_sf6 OSP-BSA_claire_15.09.24"
"17(1,A17)","Unknown7","sf6 OSP-BSA",96.99629,"Median","Samples","MGH mixed pool1:4096000",2.44141e-07,"MGH mixed pool","1:4096000","claire_15.09.24","MGH mixed pool_2.44141e-07_sf6 OSP-BSA_claire_15.09.24"
"18(1,A18)","Unknown7","sf6 OSP-BSA",96.39199,"Median","Samples","MGH mixed pool1:4096000",2.44141e-07,"MGH mixed pool","1:4096000","claire_15.09.24","MGH mixed pool_2.44141e-07_sf6 OSP-BSA_claire_15.09.24"
"19(1,A19)","Unknown8","sf6 OSP-BSA",58.33955,"Median","Samples","MGH mixed pool1:16384000",6.10352e-08,"MGH mixed pool","1:16384000","claire_15.09.24","MGH mixed pool_6.10352e-08_sf6 OSP-BSA_claire_15.09.24"
"20(1,A20)","Unknown8","sf6 OSP-BSA",54.24726,"Median","Samples","MGH mixed pool1:16384000",6.10352e-08,"MGH mixed pool","1:16384000","claire_15.09.24","MGH mixed pool_6.10352e-08_sf6 OSP-BSA_claire_15.09.24"
"21(1,A21)","Unknown9","sf6 OSP-BSA",395.758,"Median","Samples","Negative Control1:1000",0.001,"Neg control","0.736111111","claire_15.09.24","Neg control_0.001_sf6 OSP-BSA_claire_15.09.24"
"22(1,A22)","Unknown9","sf6 OSP-BSA",446.87589,"Median","Samples","Negative Control1:1000",0.001,"Neg control","0.736111111","claire_15.09.24","Neg control_0.001_sf6 OSP-BSA_claire_15.09.24"
"23(1,A23)","Unknown10","sf6 OSP-BSA",48.24912,"Median","Samples","HlyE mAb50 ng.mL",50,"HlyE mAb","50 ng.mL","claire_15.09.24","HlyE mAb_50_sf6 OSP-BSA_claire_15.09.24"
"24(1,A24)","Unknown10","sf6 OSP-BSA",51.49141,"Median","Samples","HlyE mAb50 ng.mL",50,"HlyE mAb","50 ng.mL","claire_15.09.24","HlyE mAb_50_sf6 OSP-BSA_claire_15.09.24"
"25(1,B1)","Unknown11","sf6 OSP-BSA",50.81074,"Median","Samples","HlyE mAb12.5 ng.mL",12.5,"HlyE mAb","12.5 ng.mL","claire_15.09.24","HlyE mAb_12.5_sf6 OSP-BSA_claire_15.09.24"
"26(1,B2)","Unknown11","sf6 OSP-BSA",54.37012,"Median","Samples","HlyE mAb12.5 ng.mL",12.5,"HlyE mAb","12.5 ng.mL","claire_15.09.24","HlyE mAb_12.5_sf6 OSP-BSA_claire_15.09.24"
"27(1,B3)","Unknown12","sf6 OSP-BSA",48.31387,"Median","Samples","HlyE mAb3.125 ng.mL",3.125,"HlyE mAb","3.125 ng.mL","claire_15.09.24","HlyE mAb_3.125_sf6 OSP-BSA_claire_15.09.24"
"28(1,B4)","Unknown12","sf6 OSP-BSA",53.85547,"Median","Samples","HlyE mAb3.125 ng.mL",3.125,"HlyE mAb","3.125 ng.mL","claire_15.09.24","HlyE mAb_3.125_sf6 OSP-BSA_claire_15.09.24"
"29(1,B5)","Unknown13","sf6 OSP-BSA",47.19326,"Median","Samples","HlyE mAb0.78125 ng.mL",0.78125,"HlyE mAb","0.78125 ng.mL","claire_15.09.24","HlyE mAb_0.78125_sf6 OSP-BSA_claire_15.09.24"
"30(1,B6)","Unknown13","sf6 OSP-BSA",54.81172,"Median","Samples","HlyE mAb0.78125 ng.mL",0.78125,"HlyE mAb","0.78125 ng.mL","claire_15.09.24","HlyE mAb_0.78125_sf6 OSP-BSA_claire_15.09.24"
"31(1,B7)","Unknown14","sf6 OSP-BSA",46.68359,"Median","Samples","HlyE mAb0.1953125 ng.mL",0.1953125,"HlyE mAb","0.1953125 ng.mL","claire_15.09.24","HlyE mAb_0.1953125_sf6 OSP-BSA_claire_15.09.24"
"32(1,B8)","Unknown14","sf6 OSP-BSA",55.65342,"Median","Samples","HlyE mAb0.1953125 ng.mL",0.1953125,"HlyE mAb","0.1953125 ng.mL","claire_15.09.24","HlyE mAb_0.1953125_sf6 OSP-BSA_claire_15.09.24"
"33(1,B9)","Unknown15","sf6 OSP-BSA",45.21601,"Median","Samples","HlyE mAb0.048828125 ng.mL",0.048828125,"HlyE mAb","0.048828125 ng.mL","claire_15.09.24","HlyE mAb_0.048828125_sf6 OSP-BSA_claire_15.09.24"
"34(1,B10)","Unknown15","sf6 OSP-BSA",52.49082,"Median","Samples","HlyE mAb0.048828125 ng.mL",0.048828125,"HlyE mAb","0.048828125 ng.mL","claire_15.09.24","HlyE mAb_0.048828125_sf6 OSP-BSA_claire_15.09.24"
"35(1,B11)","Unknown16","sf6 OSP-BSA",42.58633,"Median","Samples","HlyE mAb0.012207031 ng.mL",0.012207031,"HlyE mAb","0.012207031 ng.mL","claire_15.09.24","HlyE mAb_0.012207031_sf6 OSP-BSA_claire_15.09.24"
"36(1,B12)","Unknown16","sf6 OSP-BSA",46.84297,"Median","Samples","HlyE mAb0.012207031 ng.mL",0.012207031,"HlyE mAb","0.012207031 ng.mL","claire_15.09.24","HlyE mAb_0.012207031_sf6 OSP-BSA_claire_15.09.24"
"37(1,B13)","Unknown17","sf6 OSP-BSA",47.92871,"Median","Samples","HlyE mAb0.003051758 ng.mL",0.003051758,"HlyE mAb","0.003051758 ng.mL","claire_15.09.24","HlyE mAb_0.003051758_sf6 OSP-BSA_claire_15.09.24"
"38(1,B14)","Unknown17","sf6 OSP-BSA",49.44941,"Median","Samples","HlyE mAb0.003051758 ng.mL",0.003051758,"HlyE mAb","0.003051758 ng.mL","claire_15.09.24","HlyE mAb_0.003051758_sf6 OSP-BSA_claire_15.09.24"
"39(1,B15)","Unknown18","sf6 OSP-BSA",34856.3125,"Median","Samples","MGH VC pool1:100",0.01,"MGH VC pool","0.111111111","claire_15.09.24","MGH VC pool_0.01_sf6 OSP-BSA_claire_15.09.24"
"40(1,B16)","Unknown18","sf6 OSP-BSA",32467.39648,"Median","Samples","MGH VC pool1:100",0.01,"MGH VC pool","0.111111111","claire_15.09.24","MGH VC pool_0.01_sf6 OSP-BSA_claire_15.09.24"
"41(1,B17)","Unknown19","sf6 OSP-BSA",8601.02051,"Median","Samples","MGH VC pool1:400",0.0025,"MGH VC pool","0.319444444","claire_15.09.24","MGH VC pool_0.0025_sf6 OSP-BSA_claire_15.09.24"
"42(1,B18)","Unknown19","sf6 OSP-BSA",8651.13574,"Median","Samples","MGH VC pool1:400",0.0025,"MGH VC pool","0.319444444","claire_15.09.24","MGH VC pool_0.0025_sf6 OSP-BSA_claire_15.09.24"
"43(1,B19)","Unknown20","sf6 OSP-BSA",2448.36865,"Median","Samples","MGH VC pool1:1600",0.000625,"MGH VC pool","1.152777778","claire_15.09.24","MGH VC pool_0.000625_sf6 OSP-BSA_claire_15.09.24"
"44(1,B20)","Unknown20","sf6 OSP-BSA",2631.31445,"Median","Samples","MGH VC pool1:1600",0.000625,"MGH VC pool","1.152777778","claire_15.09.24","MGH VC pool_0.000625_sf6 OSP-BSA_claire_15.09.24"
"45(1,B21)","Unknown21","sf6 OSP-BSA",626.9165,"Median","Samples","MGH VC pool1:6400",0.00015625,"MGH VC pool","1:64000","claire_15.09.24","MGH VC pool_0.00015625_sf6 OSP-BSA_claire_15.09.24"
"46(1,B22)","Unknown21","sf6 OSP-BSA",601.14093,"Median","Samples","MGH VC pool1:6400",0.00015625,"MGH VC pool","1:64000","claire_15.09.24","MGH VC pool_0.00015625_sf6 OSP-BSA_claire_15.09.24"
"47(1,B23)","Unknown22","sf6 OSP-BSA",174.68164,"Median","Samples","MGH VC pool1:25600",3.90625e-05,"MGH VC pool","1:256000","claire_15.09.24","MGH VC pool_3.90625e-05_sf6 OSP-BSA_claire_15.09.24"
"48(1,B24)","Unknown22","sf6 OSP-BSA",148.65703,"Median","Samples","MGH VC pool1:25600",3.90625e-05,"MGH VC pool","1:256000","claire_15.09.24","MGH VC pool_3.90625e-05_sf6 OSP-BSA_claire_15.09.24"
"49(1,C1)","Unknown23","sf6 OSP-BSA",61.87568,"Median","Samples","MGH VC pool1:102400",9.765625e-06,"MGH VC pool","1:1024000","claire_15.09.24","MGH VC pool_9.765625e-06_sf6 OSP-BSA_claire_15.09.24"
"50(1,C2)","Unknown23","sf6 OSP-BSA",50.71611,"Median","Samples","MGH VC pool1:102400",9.765625e-06,"MGH VC pool","1:1024000","claire_15.09.24","MGH VC pool_9.765625e-06_sf6 OSP-BSA_claire_15.09.24"
"51(1,C3)","Unknown24","sf6 OSP-BSA",52.32481,"Median","Samples","MGH VC pool1:409600",2.44140625e-06,"MGH VC pool","1:4096000","claire_15.09.24","MGH VC pool_2.44140625e-06_sf6 OSP-BSA_claire_15.09.24"
"52(1,C4)","Unknown24","sf6 OSP-BSA",46.18555,"Median","Samples","MGH VC pool1:409600",2.44140625e-06,"MGH VC pool","1:4096000","claire_15.09.24","MGH VC pool_2.44140625e-06_sf6 OSP-BSA_claire_15.09.24"
"53(1,C5)","Unknown25","sf6 OSP-BSA",47.56348,"Median","Samples","MGH VC pool1:1638400",6.103515625e-07,"MGH VC pool","1:16384000","claire_15.09.24","MGH VC pool_6.103515625e-07_sf6 OSP-BSA_claire_15.09.24"
"54(1,C6)","Unknown25","sf6 OSP-BSA",48.50977,"Median","Samples","MGH VC pool1:1638400",6.103515625e-07,"MGH VC pool","1:16384000","claire_15.09.24","MGH VC pool_6.103515625e-07_sf6 OSP-BSA_claire_15.09.24"
"55(1,C7)","Unknown26","sf6 OSP-BSA",8837.67871,"Median","Samples","MGH Typhi HL1:1000",0.001,"MGH Typhi HL","0.736111111","claire_15.09.24","MGH Typhi HL_0.001_sf6 OSP-BSA_claire_15.09.24"
"56(1,C8)","Unknown26","sf6 OSP-BSA",8517.95312,"Median","Samples","MGH Typhi HL1:1000",0.001,"MGH Typhi HL","0.736111111","claire_15.09.24","MGH Typhi HL_0.001_sf6 OSP-BSA_claire_15.09.24"
"57(1,C9)","Unknown27","sf6 OSP-BSA",2025.89697,"Median","Samples","MGH Typhi HL1:4000",0.00025,"MGH Typhi HL","2.819444444","claire_15.09.24","MGH Typhi HL_0.00025_sf6 OSP-BSA_claire_15.09.24"
"58(1,C10)","Unknown27","sf6 OSP-BSA",1887.26892,"Median","Samples","MGH Typhi HL1:4000",0.00025,"MGH Typhi HL","2.819444444","claire_15.09.24","MGH Typhi HL_0.00025_sf6 OSP-BSA_claire_15.09.24"
"59(1,C11)","Unknown28","sf6 OSP-BSA",558.39026,"Median","Samples","MGH Typhi HL1:16000",6.25e-05,"MGH Typhi HL","1:16000","claire_15.09.24","MGH Typhi HL_6.25e-05_sf6 OSP-BSA_claire_15.09.24"
"60(1,C12)","Unknown28","sf6 OSP-BSA",537.88562,"Median","Samples","MGH Typhi HL1:16000",6.25e-05,"MGH Typhi HL","1:16000","claire_15.09.24","MGH Typhi HL_6.25e-05_sf6 OSP-BSA_claire_15.09.24"
"61(1,C13)","Unknown29","sf6 OSP-BSA",4309.7207,"Median","Samples","MGH Cholera HL1:1000",0.001,"MGH Cholera HL","0.736111111","claire_15.09.24","MGH Cholera HL_0.001_sf6 OSP-BSA_claire_15.09.24"
"62(1,C14)","Unknown29","sf6 OSP-BSA",4572.40234,"Median","Samples","MGH Cholera HL1:1000",0.001,"MGH Cholera HL","0.736111111","claire_15.09.24","MGH Cholera HL_0.001_sf6 OSP-BSA_claire_15.09.24"
"63(1,C15)","Unknown30","sf6 OSP-BSA",1045.80884,"Median","Samples","MGH Cholera HL1:4000",0.00025,"MGH Cholera HL","2.819444444","claire_15.09.24","MGH Cholera HL_0.00025_sf6 OSP-BSA_claire_15.09.24"
"64(1,C16)","Unknown30","sf6 OSP-BSA",1112.07227,"Median","Samples","MGH Cholera HL1:4000",0.00025,"MGH Cholera HL","2.819444444","claire_15.09.24","MGH Cholera HL_0.00025_sf6 OSP-BSA_claire_15.09.24"
"65(1,C17)","Unknown31","sf6 OSP-BSA",300.74063,"Median","Samples","MGH Cholera HL1:16000",6.25e-05,"MGH Cholera HL","1:16000","claire_15.09.24","MGH Cholera HL_6.25e-05_sf6 OSP-BSA_claire_15.09.24"
"66(1,C18)","Unknown31","sf6 OSP-BSA",285.14182,"Median","Samples","MGH Cholera HL1:16000",6.25e-05,"MGH Cholera HL","1:16000","claire_15.09.24","MGH Cholera HL_6.25e-05_sf6 OSP-BSA_claire_15.09.24"
"67(1,C19)","Unknown32","sf6 OSP-BSA",27354.03906,"Median","Samples","MGH Shigella HL1:1000",0.001,"MGH Shigella HL","0.736111111","claire_15.09.24","MGH Shigella HL_0.001_sf6 OSP-BSA_claire_15.09.24"
"68(1,C20)","Unknown32","sf6 OSP-BSA",25220.5293,"Median","Samples","MGH Shigella HL1:1000",0.001,"MGH Shigella HL","0.736111111","claire_15.09.24","MGH Shigella HL_0.001_sf6 OSP-BSA_claire_15.09.24"
"69(1,C21)","Unknown33","sf6 OSP-BSA",6573.14941,"Median","Samples","MGH Shigella HL1:4000",0.00025,"MGH Shigella HL","2.819444444","claire_15.09.24","MGH Shigella HL_0.00025_sf6 OSP-BSA_claire_15.09.24"
"70(1,C22)","Unknown33","sf6 OSP-BSA",6447.55566,"Median","Samples","MGH Shigella HL1:4000",0.00025,"MGH Shigella HL","2.819444444","claire_15.09.24","MGH Shigella HL_0.00025_sf6 OSP-BSA_claire_15.09.24"
"71(1,C23)","Unknown34","sf6 OSP-BSA",1674.349,"Median","Samples","MGH Shigella HL1:16000",6.25e-05,"MGH Shigella HL","1:16000","claire_15.09.24","MGH Shigella HL_6.25e-05_sf6 OSP-BSA_claire_15.09.24"
"72(1,C24)","Unknown34","sf6 OSP-BSA",1886.82739,"Median","Samples","MGH Shigella HL1:16000",6.25e-05,"MGH Shigella HL","1:16000","claire_15.09.24","MGH Shigella HL_6.25e-05_sf6 OSP-BSA_claire_15.09.24"
"5(1,A5)","Unknown1","sonnei OSP-BSA",44355.28516,"Median","Samples","MGH mixed pool1:1000",0.001,"MGH mixed pool","0.736111111","claire_15.09.24","MGH mixed pool_0.001_sonnei OSP-BSA_claire_15.09.24"
"6(1,A6)","Unknown1","sonnei OSP-BSA",38431.44531,"Median","Samples","MGH mixed pool1:1000",0.001,"MGH mixed pool","0.736111111","claire_15.09.24","MGH mixed pool_0.001_sonnei OSP-BSA_claire_15.09.24"
"7(1,A7)","Unknown2","sonnei OSP-BSA",9110.27441,"Median","Samples","MGH mixed pool1:4000",0.00025,"MGH mixed pool","2.819444444","claire_15.09.24","MGH mixed pool_0.00025_sonnei OSP-BSA_claire_15.09.24"
"8(1,A8)","Unknown2","sonnei OSP-BSA",7858.96729,"Median","Samples","MGH mixed pool1:4000",0.00025,"MGH mixed pool","2.819444444","claire_15.09.24","MGH mixed pool_0.00025_sonnei OSP-BSA_claire_15.09.24"
"9(1,A9)","Unknown3","sonnei OSP-BSA",2525.85474,"Median","Samples","MGH mixed pool1:16000",6.25e-05,"MGH mixed pool","1:16000","claire_15.09.24","MGH mixed pool_6.25e-05_sonnei OSP-BSA_claire_15.09.24"
"10(1,A10)","Unknown3","sonnei OSP-BSA",2103.11426,"Median","Samples","MGH mixed pool1:16000",6.25e-05,"MGH mixed pool","1:16000","claire_15.09.24","MGH mixed pool_6.25e-05_sonnei OSP-BSA_claire_15.09.24"
"11(1,A11)","Unknown4","sonnei OSP-BSA",581.21405,"Median","Samples","MGH mixed pool1:64000",1.5625e-05,"MGH mixed pool","1:64000","claire_15.09.24","MGH mixed pool_1.5625e-05_sonnei OSP-BSA_claire_15.09.24"
"12(1,A12)","Unknown4","sonnei OSP-BSA",626.09802,"Median","Samples","MGH mixed pool1:64000",1.5625e-05,"MGH mixed pool","1:64000","claire_15.09.24","MGH mixed pool_1.5625e-05_sonnei OSP-BSA_claire_15.09.24"
"13(1,A13)","Unknown5","sonnei OSP-BSA",187.89482,"Median","Samples","MGH mixed pool1:256000",3.90625e-06,"MGH mixed pool","1:256000","claire_15.09.24","MGH mixed pool_3.90625e-06_sonnei OSP-BSA_claire_15.09.24"
"14(1,A14)","Unknown5","sonnei OSP-BSA",201.19434,"Median","Samples","MGH mixed pool1:256000",3.90625e-06,"MGH mixed pool","1:256000","claire_15.09.24","MGH mixed pool_3.90625e-06_sonnei OSP-BSA_claire_15.09.24"
"15(1,A15)","Unknown6","sonnei OSP-BSA",122.06299,"Median","Samples","MGH mixed pool1:1024000",9.76563e-07,"MGH mixed pool","1:1024000","claire_15.09.24","MGH mixed pool_9.76563e-07_sonnei OSP-BSA_claire_15.09.24"
"16(1,A16)","Unknown6","sonnei OSP-BSA",115.92871,"Median","Samples","MGH mixed pool1:1024000",9.76563e-07,"MGH mixed pool","1:1024000","claire_15.09.24","MGH mixed pool_9.76563e-07_sonnei OSP-BSA_claire_15.09.24"
"17(1,A17)","Unknown7","sonnei OSP-BSA",97.32832,"Median","Samples","MGH mixed pool1:4096000",2.44141e-07,"MGH mixed pool","1:4096000","claire_15.09.24","MGH mixed pool_2.44141e-07_sonnei OSP-BSA_claire_15.09.24"
"18(1,A18)","Unknown7","sonnei OSP-BSA",108.49951,"Median","Samples","MGH mixed pool1:4096000",2.44141e-07,"MGH mixed pool","1:4096000","claire_15.09.24","MGH mixed pool_2.44141e-07_sonnei OSP-BSA_claire_15.09.24"
"19(1,A19)","Unknown8","sonnei OSP-BSA",105.58096,"Median","Samples","MGH mixed pool1:16384000",6.10352e-08,"MGH mixed pool","1:16384000","claire_15.09.24","MGH mixed pool_6.10352e-08_sonnei OSP-BSA_claire_15.09.24"
"20(1,A20)","Unknown8","sonnei OSP-BSA",99.55459,"Median","Samples","MGH mixed pool1:16384000",6.10352e-08,"MGH mixed pool","1:16384000","claire_15.09.24","MGH mixed pool_6.10352e-08_sonnei OSP-BSA_claire_15.09.24"
"21(1,A21)","Unknown9","sonnei OSP-BSA",747.25293,"Median","Samples","Negative Control1:1000",0.001,"Neg control","0.736111111","claire_15.09.24","Neg control_0.001_sonnei OSP-BSA_claire_15.09.24"
"22(1,A22)","Unknown9","sonnei OSP-BSA",746.81799,"Median","Samples","Negative Control1:1000",0.001,"Neg control","0.736111111","claire_15.09.24","Neg control_0.001_sonnei OSP-BSA_claire_15.09.24"
"23(1,A23)","Unknown10","sonnei OSP-BSA",99.25742,"Median","Samples","HlyE mAb50 ng.mL",50,"HlyE mAb","50 ng.mL","claire_15.09.24","HlyE mAb_50_sonnei OSP-BSA_claire_15.09.24"
"24(1,A24)","Unknown10","sonnei OSP-BSA",94.02129,"Median","Samples","HlyE mAb50 ng.mL",50,"HlyE mAb","50 ng.mL","claire_15.09.24","HlyE mAb_50_sonnei OSP-BSA_claire_15.09.24"
"25(1,B1)","Unknown11","sonnei OSP-BSA",108.48125,"Median","Samples","HlyE mAb12.5 ng.mL",12.5,"HlyE mAb","12.5 ng.mL","claire_15.09.24","HlyE mAb_12.5_sonnei OSP-BSA_claire_15.09.24"
"26(1,B2)","Unknown11","sonnei OSP-BSA",93.82373,"Median","Samples","HlyE mAb12.5 ng.mL",12.5,"HlyE mAb","12.5 ng.mL","claire_15.09.24","HlyE mAb_12.5_sonnei OSP-BSA_claire_15.09.24"
"27(1,B3)","Unknown12","sonnei OSP-BSA",98.27793,"Median","Samples","HlyE mAb3.125 ng.mL",3.125,"HlyE mAb","3.125 ng.mL","claire_15.09.24","HlyE mAb_3.125_sonnei OSP-BSA_claire_15.09.24"
"28(1,B4)","Unknown12","sonnei OSP-BSA",97.08926,"Median","Samples","HlyE mAb3.125 ng.mL",3.125,"HlyE mAb","3.125 ng.mL","claire_15.09.24","HlyE mAb_3.125_sonnei OSP-BSA_claire_15.09.24"
"29(1,B5)","Unknown13","sonnei OSP-BSA",88.65234,"Median","Samples","HlyE mAb0.78125 ng.mL",0.78125,"HlyE mAb","0.78125 ng.mL","claire_15.09.24","HlyE mAb_0.78125_sonnei OSP-BSA_claire_15.09.24"
"30(1,B6)","Unknown13","sonnei OSP-BSA",101.54346,"Median","Samples","HlyE mAb0.78125 ng.mL",0.78125,"HlyE mAb","0.78125 ng.mL","claire_15.09.24","HlyE mAb_0.78125_sonnei OSP-BSA_claire_15.09.24"
"31(1,B7)","Unknown14","sonnei OSP-BSA",89.48574,"Median","Samples","HlyE mAb0.1953125 ng.mL",0.1953125,"HlyE mAb","0.1953125 ng.mL","claire_15.09.24","HlyE mAb_0.1953125_sonnei OSP-BSA_claire_15.09.24"
"32(1,B8)","Unknown14","sonnei OSP-BSA",96.82363,"Median","Samples","HlyE mAb0.1953125 ng.mL",0.1953125,"HlyE mAb","0.1953125 ng.mL","claire_15.09.24","HlyE mAb_0.1953125_sonnei OSP-BSA_claire_15.09.24"
"33(1,B9)","Unknown15","sonnei OSP-BSA",101.93193,"Median","Samples","HlyE mAb0.048828125 ng.mL",0.048828125,"HlyE mAb","0.048828125 ng.mL","claire_15.09.24","HlyE mAb_0.048828125_sonnei OSP-BSA_claire_15.09.24"
"34(1,B10)","Unknown15","sonnei OSP-BSA",119.4001,"Median","Samples","HlyE mAb0.048828125 ng.mL",0.048828125,"HlyE mAb","0.048828125 ng.mL","claire_15.09.24","HlyE mAb_0.048828125_sonnei OSP-BSA_claire_15.09.24"
"35(1,B11)","Unknown16","sonnei OSP-BSA",95.87236,"Median","Samples","HlyE mAb0.012207031 ng.mL",0.012207031,"HlyE mAb","0.012207031 ng.mL","claire_15.09.24","HlyE mAb_0.012207031_sonnei OSP-BSA_claire_15.09.24"
"36(1,B12)","Unknown16","sonnei OSP-BSA",83.51582,"Median","Samples","HlyE mAb0.012207031 ng.mL",0.012207031,"HlyE mAb","0.012207031 ng.mL","claire_15.09.24","HlyE mAb_0.012207031_sonnei OSP-BSA_claire_15.09.24"
"37(1,B13)","Unknown17","sonnei OSP-BSA",103.49414,"Median","Samples","HlyE mAb0.003051758 ng.mL",0.003051758,"HlyE mAb","0.003051758 ng.mL","claire_15.09.24","HlyE mAb_0.003051758_sonnei OSP-BSA_claire_15.09.24"
